Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
5507,Tb927.9.15110:mRNA-p1;Tb927.9.15170:mRNA-p1,13413822,14361500,13889611,10787409,9654515,10091652,"60S ribosomal protein L5, putative"
5509,Tb927.9.1520:mRNA-p1,1660990.25,1586010.625,1491846.75,1429692.25,1682784.25,1628888.5,"hypothetical protein, conserved"
5510,Tb927.9.15230:mRNA-p1,Filtered,6502.349609375,Filtered,Filtered,5894.76123046875,Filtered,"hypothetical protein, conserved"
5511,Tb927.9.15240:mRNA-p1,154081.75,155742.296875,127512.5625,161807.140625,116518.046875,166976.59375,"ATP11 protein, putative"
5512,Tb927.9.15260:mRNA-p1,303229.0625,266547.0625,284877,295758.5,334091.3125,310426.6875,"ubx domain containing protein, putative"
5513,Tb927.9.15270:mRNA-p1,84517.5078125,56824.15625,52107.18359375,59187.1484375,44240.4140625,44548.03515625,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
5514,Tb927.9.15290:mRNA-p1,120614.125,143521.28125,126005.6328125,86429.84375,74316.40625,77536.953125,"CHAT domain containing protein, putative"
5515,Tb927.9.15330:mRNA-p1,294104.34375,301960.03125,251302.359375,302000.34375,296822.28125,289949.6875,"U3 small nucleolar RNA-associated protein 6, putative"
5516,Tb927.9.15360:mRNA-p1,12248420,14508847,14221648,10606987,8718588,8974009,"40S ribosomal protein S6, putative"
5517,Tb927.9.1540:mRNA-p1,51020.55859375,37679.3671875,34034.3515625,39526.16796875,38303.015625,37444.7109375,"protein phosphatase 2B, putative"
5518,Tb927.9.15400:mRNA-p1,320440.8125,279174.34375,256875.234375,254178.453125,251368.625,277237.28125,"ankyrin-repeat protein, putative"
5519,Tb927.9.15450:mRNA-p1,36591.0078125,48649.0625,40743.484375,38936.63671875,43497.2109375,57662.35546875,"Domain of unknown function (DUF4205), putative"
5520,Tb927.9.15460:mRNA-p1,2317559.25,2661289,2429616.25,2376312.75,2829664.75,2603722.5,"calcium motive p-type ATPase, putative"
5521,Tb927.9.15470:mRNA-p1,2402809.75,2528695.5,2441152.25,2389737.75,2387019,2308355.75,"kinesin, putative"
5522,Tb927.9.15490:mRNA-p1,519533.4375,457141.625,457120.3125,460357.9375,442025.6875,516465.4375,"ADP-ribosylation factor GTPase activating protein, putative"
5524,Tb927.9.1560:mRNA-p1,196791.109375,212552.734375,283768.15625,336125.1875,302717.9375,268286.28125,"DnaJ domain containing protein, putative"
5525,Tb927.9.15650:mRNA-p1,178065.71875,191530.734375,166819.03125,133182.953125,107081.15625,123189.5234375,hypothetical protein
5527,Tb927.9.15890:mRNA-p1,541886.875,485580.625,445516.4375,379316.15625,347970.875,349144.21875,"expression site-associated gene 5 (ESAG5) protein, putative"
5528,Tb927.9.15940:mRNA-p1,462828.4375,459161.875,412901.5,339102.25,344825.84375,313258.90625,"expression site-associated gene 3 (ESAG3) protein, putative"
5529,Tb927.9.1600:mRNA-p1,2896238.25,2932993.25,3052518,3260199.5,2882856,336227.0625,"hypothetical protein, conserved"
5530,Tb927.9.1610:mRNA-p1,232837.578125,194506.71875,183988.75,256952.515625,220135.453125,289729.09375,"CDP-diacylglycerol--inositol 3-phosphatidyltransferase, putative"
5533,Tb927.9.1660:mRNA-p1,77063.078125,69203.7890625,52445.99609375,39332.78515625,49257.45703125,34271.21875,"hypothetical protein, conserved"
5534,Tb927.9.1680:mRNA-p1,375422,328609.25,310396.59375,334560.375,344667.90625,390633.375,"Lys-63-specific deubiquitinase BRCC36, putative"
5535,Tb927.9.1700:mRNA-p1,59186.79296875,68728.015625,61779.0078125,75905.15625,61073.26171875,59156.95703125,"btb/poz domain containing protein, putative"
5536,Tb927.9.1710:mRNA-p1,289399.6875,364380.34375,337749.96875,300942.46875,336406.34375,339990.28125,"hypothetical protein, conserved"
5537,Tb927.9.1720:mRNA-p1,1192394.25,1118898.25,1090149.25,885683.5625,921034.25,914105.0625,"peroxisomal membrane protein 4, putative"
5538,Tb927.9.17250:pseudogenic_transcript-p1,435583.53125,404351.5,305018.15625,356146.84375,307721.78125,330647.46875,"variant surface glycoprotein (VSG), point mutation (pseudogene)"
5540,Tb927.9.1750:mRNA-p1,85048.046875,170584.859375,96862.21875,131958.34375,162795.09375,123836.8125,"Fibronectin type III domain containing protein, putative"
5541,Tb927.9.1770:mRNA-p1,342742.03125,487553.28125,510449.03125,439790.4375,476370.59375,491185.03125,"Zn-finger in Ran binding protein and others/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
5542,Tb927.9.1780:mRNA-p1,775825.625,718388.5625,682687.875,759275.375,741211.375,811712.625,"sec1 family transport protein, putative"
5543,Tb927.9.1790:mRNA-p1,25185.44140625,34001.1640625,36683.1875,53162.796875,26785.64453125,47033.99609375,"hypothetical protein, conserved"
5544,Tb927.9.17910:mRNA-p1,59108.3203125,53439.4765625,37614.7578125,82321.7578125,Filtered,112060.7421875,"variant surface glycoprotein (VSG, atypical), putative"
5546,Tb927.9.1810:mRNA-p1;Tb927.9.1850:mRNA-p1,1792377.875,2027142.75,1490825.875,1287848.875,1542544.5,1053005.75,"60S ribosomal protein L35, putative"
5547,Tb927.9.1880:mRNA-p1,169588.96875,184221.296875,176980.828125,162508.5,137035.390625,153397.3125,"WD domain, G-beta repeat, putative"
5548,Tb927.9.1910:mRNA-p1,263.58050537109375,Filtered,48960.0546875,29512.55078125,77800.4765625,Filtered,"hypothetical protein, conserved"
5550,Tb927.9.1940.1:mRNA-p1;Tb927.9.1940.2:mRNA-p1,9845.810546875,10385.1650390625,Filtered,11945.33984375,Filtered,Filtered,"hypothetical protein, conserved"
5551,Tb927.9.1960:mRNA-p1,1131537.75,1032533.25,1049708.25,887570.0625,1066195.5,933101.5,"nitrilase, putative"
5552,Tb927.9.1970:mRNA-p1,810961.625,794479.375,721869.75,773203.5625,867436.5,825660.0625,"syntaxin binding protein 1, putative"
5553,Tb927.9.1980:mRNA-p1,1074062.625,27651.001953125,25698.67578125,33463.046875,38962.9140625,39195.8046875,"hypothetical protein, conserved"
5554,Tb927.9.2010:mRNA-p1,2109739.5,2423926.25,1619011.75,1660264.875,1672435.75,1632940.75,"kynureninase, putative"
5555,Tb927.9.2020:mRNA-p1,2932943.75,3635155,3646405.5,2973217.5,2733498.25,2187010.75,"60S ribosomal protein L38, putative"
5557,Tb927.9.2050:mRNA-p1,674989.375,744689.25,802760.6875,691679.8125,676246.4375,742751.4375,"membrane protein YIP1, putative"
5559,Tb927.9.2060:mRNA-p1,286919.78125,297142.90625,311028,247584.84375,243658.296875,247812.15625,"ADP-ribosylation factor family, putative"
5560,Tb927.9.2070.2:mRNA-p1,76785.71875,78258.078125,79720.2265625,91147.15625,102392.4921875,89659.1875,"hypothetical protein, conserved"
5561,Tb927.9.2075:mRNA-p1,94437.125,72435.4609375,85264.578125,113767.640625,135246.734375,89883.3046875,hypothetical protein
5562,Tb927.9.2100:mRNA-p1,76070.3828125,125886.8671875,71678.484375,73190.734375,69903.34375,86326.75,"hypothetical protein, conserved"
5563,Tb927.9.2120:mRNA-p1,270786,311306.59375,544224,368172.8125,343954.25,343307.9375,"hypothetical protein, conserved"
5564,Tb927.9.2130.2:mRNA-p1,63986.609375,28888.123046875,16866.462890625,21216.05078125,25821.4765625,19397.703125,"hypothetical protein, conserved"
5566,Tb927.9.2160:mRNA-p1,342664.375,357830.53125,349698.28125,288559.125,304639.53125,292036.78125,"hypothetical protein, conserved"
5567,Tb927.9.2220:mRNA-p1,Filtered,5447.7734375,7218.42431640625,4838.556640625,787.4938354492188,Filtered,"SUMO1/Ulp2, putative"
5569,Tb927.9.2270:mRNA-p1,152010.484375,151913.828125,145862.5,98766.5546875,109812.578125,101270.453125,"hypothetical protein, conserved"
5570,Tb927.9.2280:mRNA-p1,8820.0166015625,11913.943359375,14190.76171875,13006.94140625,31541.33203125,16534.693359375,"hypothetical protein, conserved"
5571,Tb927.9.2290:mRNA-p1,923303.75,855459.0625,942286.375,1037301.3125,1089575.125,1107554,"hypothetical protein, conserved"
5572,Tb927.9.2310:mRNA-p1,37841.0859375,28887.87109375,32825.65234375,33143.72265625,26291.505859375,22886.78125,"hypothetical protein, conserved"
5573,Tb927.9.2390:mRNA-p1,173326.203125,154795.375,153982.4375,163196.828125,240295.15625,228136.078125,"hypothetical protein, conserved"
5574,Tb927.9.2400:mRNA-p1,401014.34375,372142.71875,372127.625,375920.09375,441575.0625,405784.3125,"hypothetical protein, conserved"
5575,Tb927.9.2420:mRNA-p1,49800.671875,32065.380859375,47041,69533.21875,60133.7734375,81110.5703125,"hypothetical protein, conserved"
5576,Tb927.9.2470:mRNA-p1,305607.0625,349915.5,389447.75,571530.0625,610806.4375,523234.5625,nucleolar protein
5577,Tb927.9.2490:mRNA-p1,164483.375,118929.96875,149186.265625,626557.4375,289359.90625,232903.328125,nucleolar protein
5578,Tb927.9.2520:mRNA-p1,105407.6796875,99595.8515625,112258.984375,192251.296875,171011.6875,187077.015625,microtubule-associated protein
5579,Tb927.9.2550:mRNA-p1,428647.15625,448703.09375,425459.1875,392948.53125,396824.46875,415097.0625,"Domain of unknown function (DUF4457), putative"
5580,Tb927.9.2560:mRNA-p1,115364.4140625,130671.7578125,119092.25,106923.6484375,163992.015625,129148.828125,"TLC domain containing protein, putative"
5581,Tb927.9.2580:mRNA-p1,571001.875,611843.125,520924.46875,487493.65625,461382.34375,485174.25,"deoxyhypusine hydroxylase, putative"
5582,Tb927.9.2590:mRNA-p1,1770309.125,1814268.625,1865774.75,1954192.625,2158188,2043262,"hypothetical protein, conserved"
5583,Tb927.9.2600:mRNA-p1,810406.5,835355.75,811520.5625,920419.9375,904698.375,958278,"hypothetical protein, conserved"
5584,Tb927.9.2630:mRNA-p1,670589.875,7314.2080078125,13344.142578125,80307.7265625,19821.80859375,936766.125,"hypothetical protein, conserved"
5585,Tb927.9.2650:mRNA-p1,199609.46875,262501.78125,247441.578125,221802.921875,227917.34375,247298.65625,Present in the outer mitochondrial membrane proteome 2
5586,Tb927.9.2670:mRNA-p1,440420,367466.9375,408884.40625,471944.625,431018.40625,433810,Engulfment and cell motility domain-containing protein
5587,Tb927.9.2730:mRNA-p1,153582.65625,203958.671875,200745.84375,185929.171875,225099.359375,187802.796875,"hypothetical protein, conserved"
5588,Tb927.9.2760:mRNA-p1,95926.9375,153307.125,118626.9375,129202.125,123720.4375,134106.953125,"EB1-like C-terminal motif containing protein, putative"
5589,Tb927.9.2900:mRNA-p1,209607.671875,254993.84375,278645.25,240252,199345.96875,238630.75,"U3 small nucleolar RNA-associated protein 10, putative"
5590,Tb927.9.2910:mRNA-p1,85433.0625,131784.65625,56929.625,52144.078125,53300.93359375,58480.16015625,"histone acetyltransferase subunit NuA4, putative"
5591,Tb927.9.2940:mRNA-p1,244466.015625,181107.453125,155986.796875,61465.30859375,79812.6796875,791251.375,"hypothetical protein, conserved"
5592,Tb927.9.2980:mRNA-p1,280824.09375,266835.96875,168926.5625,179373.390625,167687.828125,212853.71875,"hypothetical protein, conserved"
5593,Tb927.9.3000:mRNA-p1,376711.75,417833.03125,438780.65625,422958.71875,468265.1875,446081.0625,cytidine deaminase
5594,Tb927.9.3010:mRNA-p1,23970.724609375,34522.2734375,26943.607421875,22127.107421875,32765.33984375,21607.48046875,"hypothetical protein, conserved"
5595,Tb927.9.3030:mRNA-p1,37215.53125,31019.751953125,63637.23046875,55791.54296875,32762.876953125,36672.16015625,"hypothetical protein, conserved"
5596,Tb927.9.3080:mRNA-p1,472549.6875,437328.21875,427355.625,523094.125,583289.9375,560279.5625,"hypothetical protein, conserved"
5597,Tb927.9.3130:mRNA-p1,44592.88671875,Filtered,7420.81787109375,56775.92578125,23622.744140625,12530.380859375,"hypothetical protein, conserved"
5599,Tb927.9.3280:mRNA-p1,1749825.875,2460574.5,2524766.5,2479561.75,3235522.5,2891357.5,exopolyphosphatase
5601,Tb927.9.3360:mRNA-p1,134663.78125,114259.8984375,110612.34375,61995.75390625,71608.734375,90048.5703125,"N-acetyltransferase, putative"
5602,Tb927.9.3370:mRNA-p1,425693.90625,387238.34375,301652.96875,236332.09375,342702.0625,257382.046875,thioredoxin
5603,Tb927.9.3390:mRNA-p1,40109.25,37900.71875,33954.93359375,52018.21484375,24005.1640625,26338.697265625,"Calmodulin-binding, putative"
5604,Tb927.9.3400:mRNA-p1,776203.375,909950.875,968071.0625,816312.375,848989.875,909897,"endo-beta-N-acetylglucosaminidase, putative"
5605,Tb927.9.3410:mRNA-p1,159846.609375,130072.59375,126237.5390625,162952.8125,111750.5546875,111357.6640625,"hypothetical protein, conserved"
5606,Tb927.9.3440:mRNA-p1,129944.328125,176530.09375,217837.609375,161046.421875,189283.84375,160984.46875,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
5607,Tb927.9.3480:mRNA-p1,320662.375,311811.34375,257922.609375,289270.8125,326369,318536.59375,U5Cwc21 small nuclear ribonucleoprotein
5609,Tb927.9.3550:mRNA-p1,89611.609375,79287.703125,231426.796875,119111.828125,236466.046875,132952.859375,"hypothetical protein, conserved"
5610,Tb927.9.3560:mRNA-p1,16378.068359375,20849.765625,23228.560546875,14615.2138671875,12491.447265625,12366.53125,"hypothetical protein, conserved"
5611,Tb927.9.3580:mRNA-p1,13426.3984375,12611.9423828125,20014.517578125,24013.79296875,25830.029296875,9155.189453125,"hypothetical protein, conserved"
5612,Tb927.9.3590:mRNA-p1,393103.0625,452378.15625,438653.28125,362600,443306.40625,423237.4375,"monothiol glutaredoxin, putative"
5613,Tb927.9.3620:mRNA-p1,259849.109375,248889.0625,230492.96875,207072.15625,218700.515625,217131.125,"hypothetical protein, conserved"
5614,Tb927.9.3630:mRNA-p1,652688.4375,728054.6875,644783.5625,364342.96875,312346.3125,777118.75,"BSD domain containing protein, putative"
5615,Tb927.9.3640:mRNA-p1,140996.421875,106538.3125,114913.8203125,80007.125,83412.9453125,78588.6796875,"LSU ribosomal protein, mitochondrial, putative"
5616,Tb927.9.3650:mRNA-p1,258269.40625,90359.1015625,236933.4375,266211.625,243554.03125,201598.75,Kinesin-13 1
5618,Tb927.9.3680:mRNA-p1,7154.4931640625,2245.720947265625,8310.6953125,6234.73681640625,Filtered,17578.064453125,"hypothetical protein, conserved"
5619,Tb927.9.3750:mRNA-p1,1229875.5,1269224.375,1222070.5,1011156.3125,1212576.5,1200970.375,"hypothetical protein, conserved"
5620,Tb927.9.3760:mRNA-p1,294124.28125,198749.171875,267146.59375,425559.125,411976.0625,299064.84375,Nucleoporin GLE2
5621,Tb927.9.3770:mRNA-p1,1617667,1480269.25,1360848,1590055.75,1808348.25,1640337.625,"hypothetical protein, conserved"
5623,Tb927.9.3800:mRNA-p1,170508.078125,128156.5625,131690.09375,127736.71875,138227.03125,150567.78125,kinetoplastid kinetochore protein 18
5624,Tb927.9.3820:mRNA-p1,871608.3125,895730.625,951482.875,1158996,1246463.75,1258629.875,"syntaxin, putative"
5625,Tb927.9.3850:mRNA-p1,152889.515625,154765.125,130903.9296875,114838.1484375,130097.375,121014.25,"Protein of unknown function (DUF788), putative"
5626,Tb927.9.3860:mRNA-p1,93655.2109375,80259.34375,80288.9765625,129567.3828125,74987.4765625,184908.875,"Dyggve-Melchior-Clausen syndrome protein, putative"
5627,Tb927.9.3870:mRNA-p1,329662.46875,338614.34375,322320.59375,409021.6875,387274.53125,378708.5625,"hypothetical protein, conserved"
5628,Tb927.9.3970:mRNA-p1;Tb927.9.4040:mRNA-p1,405015.78125,369083.4375,356560.1875,418057.09375,475984.0625,488915.5,"nicotinamidase, putative"
5629,Tb927.9.3990:mRNA-p1,7724102,6441472,6698162,5888443,4584766,4221660,"ribosomal protein S7, putative"
5630,Tb927.9.4000:mRNA-p1,25689.7109375,87234.734375,86237.09375,154428.96875,130165.1796875,131350.640625,"hypothetical protein, conserved"
5631,Tb927.9.4050:mRNA-p1,149815.03125,171155.203125,162326.671875,116356.1796875,124103.515625,128918.484375,"Ring finger domain/Zn-finger in ubiquitin-hydrolases and other protein, putative"
5632,Tb927.9.4080:mRNA-p1,450318.65625,480835.40625,517428.625,476618.1875,562849.875,532665.875,"Stumpy formation signalling pathway protein, putative"
5633,Tb927.9.4190:mRNA-p1,4922960,4757025,4390666,4586003.5,4794748,4745673.5,fatty acyl CoA syntetase 1
5634,Tb927.9.4200:mRNA-p1,767537.6875,658795.75,629706.875,580944.875,793466.125,744422.8125,fatty acyl CoA synthetase 2
5635,Tb927.9.4210:mRNA-p1,9094903,9476582,9897861,9282308,9614670,10273115,fatty acyl CoA synthetase 3
5636,Tb927.9.4230:mRNA-p1,732119.875,693076.6875,682838.5,711799.4375,900476.625,848719.25,fatty acyl CoA synthetase 4
5637,Tb927.9.4250:mRNA-p1,28978.095703125,28447.98046875,16234.7939453125,42220.05859375,13537.39453125,33277.91015625,"hypothetical protein, conserved"
5638,Tb927.9.4290:mRNA-p1,287337.625,244567.765625,243562.5625,199868.546875,197540.609375,232600.453125,"hypothetical protein, conserved"
5639,Tb927.9.4300:mRNA-p1,140775.96875,103494.1640625,124036.2109375,129676.640625,153834.75,141504.59375,"PRP3, putative"
5640,Tb927.9.4310:mRNA-p1,166653.46875,137508.234375,162092.25,169041.8125,300948.8125,206304.75,"tricarboxylate carrier, putative"
5641,Tb927.9.4360:mRNA-p1,269013.9375,222314.5625,260993.59375,252605.84375,235093.609375,252046.5,"RNA-editing ligase 1, mitochondrial"
5642,Tb927.9.4370:mRNA-p1,283972.3125,252459.59375,258357.046875,295776.8125,324761.34375,324803.4375,"GTPase activating protein, putative"
5643,Tb927.9.4390:mRNA-p1,162011.28125,175505.578125,161824.515625,331036.5,191339.625,147307.53125,DNA-damage inducible protein DDI1-like protein
5644,Tb927.9.4420:mRNA-p1,45937.89453125,45485.234375,43175.88671875,37546.234375,37843.8515625,31808.671875,Beat-regulation protein
5645,Tb927.9.4450:mRNA-p1,320322.3125,308564.78125,260324.078125,290901.625,356989,288882.9375,hypothetical protein
5646,Tb927.9.4500:mRNA-p1,2218331,2285963.25,2338927,2919550.5,2888703,2997210.5,"heat shock protein, putative"
5647,Tb927.9.4520:mRNA-p1,824226,757198.5,774323.5,846200.1875,843556.1875,853575.25,Mitochondrial-processing peptidase subunit beta
5648,Tb927.9.4530:mRNA-p1,204512.078125,190007.421875,209119.234375,68979.6875,223344.65625,176431.84375,"hypothetical protein, conserved"
5650,Tb927.9.4630:mRNA-p1,45497.875,28828.0625,42299.13671875,57305.3984375,47017.4453125,49302.08984375,"hypothetical protein, conserved"
5651,Tb927.9.4660:mRNA-p1,95789.734375,129497.4921875,123478.34375,71378.828125,112313.3671875,114095.484375,"hypothetical protein, conserved"
5652,Tb927.9.4680:mRNA-p1,6041121,8723870,7353906.5,6683229,7138579.5,7974489.5,Eukaryotic initiation factor 4A-1
5653,Tb927.9.4760:mRNA-p1,113490.53125,46774.8359375,112443.8359375,88805.671875,Filtered,Filtered,"Protein of unknown function (DUF3128), putative"
5654,Tb927.9.4820:mRNA-p1,86380.6875,79523.7421875,111998.421875,112842.9453125,98515,118499.6875,"calcium/potassium channel (CAKC), putative"
5655,Tb927.9.4850:mRNA-p1,182660.359375,167583.609375,149233.984375,138973.65625,159440.84375,164210.5,"leucine-rich repeat protein (LRRP), putative"
5656,Tb927.9.4900:mRNA-p1,379233.1875,295665.4375,352603.75,366824.09375,309905.03125,393841.75,"condensin subunit 1, putative"
5657,Tb927.9.4910:mRNA-p1,41735.859375,49398.96875,52436.1484375,335420.40625,45464.7109375,40749.78125,"3-phosphoinositide-dependent protein kinase 1, putative"
5658,Tb927.9.4920:mRNA-p1,Filtered,78478.984375,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
5659,Tb927.9.4940:mRNA-p1,149089.59375,165669.015625,162435.21875,172927.828125,175315.1875,167353.75,"presenilin-like aspartic peptidase, putative"
5660,Tb927.9.4960:mRNA-p1,1167376,805667.5625,319270.03125,884725.6875,580687.9375,639170.375,"hypothetical protein, conserved"
